FromWard,ToWard,Probability
19100030,19100028,3.45409495586837E-02
19100030,19100029,1.05277010633895E-03
19100030,19100030,3.13001010294478E-01
19100030,19100031,2.65963537778793E-02
19100030,19100032,1.22130897801927E-03
19100030,19100033,1.69407964294646E-04
19100030,19100034,1.56610642676353E-04
19100030,19100035,2.64751289328004E-02
19100030,19100036,2.64395902814518E-02
19100030,19100037,9.76314695503103E-05
19100030,19100038,1.03830295648663E-04
19100030,19100039,2.64261394678014E-02
19100030,19100040,2.64535889694437E-02
19100030,19100041,1.10033568712950E-04
19100030,19100042,4.12427924850906E-04
19100030,19100043,6.96457264821321E-04
19100030,19100044,2.71262651151844E-02
19100030,19100045,6.20710927024091E-04
19100030,19100046,7.87808023560393E-04
19100030,19100047,9.18354432371480E-04
19100030,19100048,6.41633236795439E-04
19100030,19100049,9.36399732369947E-04
19100030,19100050,2.65764204364272E-02
19100030,19100051,2.88955113509832E-02
19100030,19100052,2.85341963182410E-02
19100030,19100053,3.66614858202483E-02
19100030,19100054,5.57443942875898E-04
19100030,19100055,1.94834728807782E-03
19100030,19100056,1.13255811657091E-02
19100030,19100057,1.84769223344998E-03
19100030,19100058,2.03407481368281E-03
19100030,19100059,1.28230399168668E-03
19100030,19100060,8.43145311405179E-04
19100030,19100061,1.41243096060449E-08
19100030,19100062,1.56221746485195E-03
19100030,19100063,8.77319205012852E-04
19100030,19100064,1.78713723058627E-04
19100030,19100065,5.79271021719005E-04
19100030,19100066,5.70948317205534E-04
19100030,19100067,8.94946047844072E-04
19100030,19100068,4.84148307501473E-04
19100030,19100069,1.06700537469840E-06
19100030,19100070,8.96567370492816E-03
19100030,19100071,3.15212394131794E-04
19100030,19100072,1.53884735225283E-03
19100030,19100073,1.94057219351537E-03
19100030,19100074,5.52645781095418E-04
19100030,19100075,1.63101697153899E-04
19100030,19100076,1.53355224564788E-04
19100030,19100077,3.72386034007707E-04
19100030,19100078,1.50258363967370E-04
19100030,19100079,1.91352128418651E-04
19100030,19100080,1.57985722867513E-04
19100030,19100081,2.78155548011969E-04
19100030,19100082,1.82111529662617E-04
19100030,19100083,7.36159874486204E-05
19100030,19100084,8.24854868174778E-06
19100030,19100085,9.88842198049347E-05
19100030,19100086,1.16100538063763E-04
19100030,19100087,2.97602049974059E-06
19100030,19100088,1.92639701351350E-04
19100030,19100089,6.45970602033531E-06
19100030,19100090,0.00000000000000E+00
19100030,19100091,0.00000000000000E+00
19100030,19100092,0.00000000000000E+00
19100030,19100093,2.75406713536471E-06
19100030,19100094,0.00000000000000E+00
19100030,19100095,7.69256025644758E-05
19100030,19100096,2.65053143615425E-06
19100030,19100097,0.00000000000000E+00
19100030,19100098,0.00000000000000E+00
19100030,19100099,6.26825749811537E-05
19100030,19100100,1.01547526208682E-04
19100030,19100101,3.02501073193976E-04
19100030,19100102,8.72167218268238E-03
19100030,19100103,1.06212167052859E-03
19100030,19100104,1.17138789069808E-03
19100030,19100105,1.28413774771772E-03
19100030,19100106,2.66978880951951E-02
19100030,19100107,7.04605559045611E-04
19100030,19100108,2.13304966080214E-04
19100030,19100109,9.85211624163802E-05
19100030,19100110,5.73121694988454E-04
19100030,19100111,3.49428026865488E-05
19100030,19100112,9.05398146452523E-04
19100030,19100113,7.78716047966452E-04
19100030,19100114,1.32077038871824E-04
19100030,19100115,2.37513468562023E-03
19100030,19100116,6.26537241501075E-05
19100031,19100001,8.86940744816333E-04
19100031,19100002,1.98852354277859E-03
19100031,19100003,1.71035963956112E-03
19100031,19100004,1.02155815543800E-03
19100031,19100005,8.23096496228288E-04
19100031,19100006,0.00000000000000E+00
19100031,19100007,0.00000000000000E+00
19100031,19100008,7.60511524370980E-07
19100031,19100009,2.09885423177710E-03
19100031,19100010,2.02927821750930E-03
19100031,19100011,6.30363832451320E-09
19100031,19100012,2.33915687129810E-03
19100031,19100013,3.54489568834828E-02
19100031,19100014,8.79649088025661E-05
19100031,19100015,2.40917840476110E-05
19100031,19100016,2.62113172558134E-04
19100031,19100017,2.50736504477330E-04
19100031,19100018,2.31470461510241E-05
19100031,19100019,1.78188148698858E-04
19100031,19100020,3.54351039744325E-02
19100031,19100021,7.10135575208729E-04
19100031,19100022,2.05092446772197E-03
19100031,19100023,8.93182597517504E-04
19100031,19100024,3.52124066139562E-02
19100031,19100025,3.78743183813829E-02
19100031,19100026,3.77677761907794E-02
19100031,19100027,1.36457034299505E-03
19100031,19100028,3.52273269381844E-02
19100031,19100029,1.14741425701886E-03
19100031,19100030,3.59617645484117E-02
19100031,19100031,3.21002386634845E-01
19100031,19100032,1.32501731761081E-03
19100031,19100033,2.14473701049907E-04
19100031,19100034,1.98339042487796E-04
19100031,19100035,3.54236875487437E-02
19100031,19100036,3.53722022717083E-02
19100031,19100037,1.23645059214158E-04
19100031,19100038,1.31495542501148E-04
19100031,19100039,3.53637169114705E-02
19100031,19100040,3.53951324918434E-02
19100031,19100041,1.39351657633782E-04
19100031,19100042,4.34613636154709E-04
19100031,19100043,8.09181067468096E-04
19100031,19100044,3.60564725995628E-02
19100031,19100045,6.49864262113059E-04
19100031,19100046,8.06591368265638E-04
19100031,19100047,9.39989384163222E-04
19100031,19100048,6.56705030489311E-04
19100031,19100049,9.54062652125353E-04
19100031,19100050,3.52028639618138E-02
19100031,19100051,3.77920837043509E-02
19100031,19100052,3.74160356544138E-02
19100031,19100053,3.76314788364503E-02
19100031,19100054,6.42889915349131E-04
19100031,19100055,1.98261387330951E-03
19100031,19100056,3.38956204800263E-03
19100031,19100057,1.96745829628610E-03
19100031,19100058,2.50493849603214E-03
19100031,19100059,1.57470149167891E-03
19100031,19100060,8.60838277177402E-04
19100031,19100061,0.00000000000000E+00
19100031,19100062,1.92352484828543E-03
19100031,19100063,1.04799042857529E-03
19100031,19100064,2.07645917885574E-04
19100031,19100065,6.73081515828149E-04
19100031,19100066,6.63410984488445E-04
19100031,19100067,1.03987877846840E-03
19100031,19100068,5.62554072064718E-04
19100031,19100069,1.14572413300404E-06
19100031,19100070,8.07820648479079E-04
19100031,19100071,3.88650931691946E-04
19100031,19100072,1.88505156771727E-03
19100031,19100073,2.39281825701814E-03
19100031,19100074,6.02437852169759E-04
19100031,19100075,2.06446648682373E-04
19100031,19100076,1.94216228737013E-04
19100031,19100077,4.03233922749298E-04
19100031,19100078,1.90290905383012E-04
19100031,19100079,2.42337284873984E-04
19100031,19100080,2.00080508353703E-04
19100031,19100081,3.37588650953815E-04
19100031,19100082,2.30634437218239E-04
19100031,19100083,7.34289902065165E-05
19100031,19100084,8.22759595247925E-06
19100031,19100085,9.86330369161087E-05
19100031,19100086,1.15805622771893E-04
19100031,19100087,3.57602738138265E-06
19100031,19100088,2.43967927455105E-04
19100031,19100089,7.76207207121557E-06
19100031,19100090,0.00000000000000E+00
19100031,19100091,0.00000000000000E+00
19100031,19100092,0.00000000000000E+00
19100031,19100093,3.30932514983979E-06
19100031,19100094,0.00000000000000E+00
19100031,19100095,7.67301983319811E-05
19100031,19100096,3.17670039947463E-06
19100031,19100097,0.00000000000000E+00
19100031,19100098,0.00000000000000E+00
19100031,19100099,7.93467740462516E-05
19100031,19100100,1.01289578064514E-04
19100031,19100101,2.10527202872958E-04
19100031,19100102,6.06730912993445E-04
19100031,19100103,8.20446612632123E-04
19100031,19100104,1.17503565430250E-03
19100031,19100105,1.10282518103089E-03
19100031,19100106,3.53216071699946E-02
19100031,19100107,7.67949677860042E-04
19100031,19100108,2.56310196570968E-04
19100031,19100109,9.82719694622458E-05
19100031,19100110,6.76857594795920E-04
19100031,19100111,3.82723679761056E-07
19100031,19100112,6.99360289178539E-04
19100031,19100113,8.48200942915748E-04
19100031,19100114,1.58705596113587E-04
19100031,19100115,2.38029692183334E-03
19100031,19100116,7.93476065474520E-05
19100032,19100001,8.52360540931131E-04
19100032,19100002,1.85230502211016E-03
19100032,19100003,8.69318667133153E-04
19100032,19100004,6.32002478733984E-02
19100032,19100005,8.43791230131566E-04
19100032,19100006,0.00000000000000E+00
19100032,19100007,0.00000000000000E+00
19100032,19100008,3.86542601575438E-07
19100032,19100009,1.06677748999236E-03
19100032,19100010,1.03141432625258E-03
19100032,19100011,0.00000000000000E+00
19100032,19100012,1.18891529391679E-03
19100032,19100013,5.03358609095683E-04
19100032,19100014,0.00000000000000E+00
19100032,19100015,0.00000000000000E+00
19100032,19100016,0.00000000000000E+00
19100032,19100017,0.00000000000000E+00
19100032,19100018,0.00000000000000E+00
19100032,19100019,6.00769680349548E-09
19100032,19100020,1.59110833237852E-04
19100032,19100021,1.18295512175533E-03
19100032,19100022,1.04241639210356E-03
19100032,19100023,6.31808903042043E-02
19100032,19100024,1.09953993362656E-03
19100032,19100025,1.35893123234716E-03
19100032,19100026,1.30365971374017E-03
19100032,19100027,1.53498338329008E-03
19100032,19100028,1.28463041580785E-03
19100032,19100029,6.23792430120525E-02
19100032,19100030,1.26771398719618E-03
19100032,19100031,1.28119815530013E-03
19100032,19100032,3.52836443727264E-01
19100032,19100033,1.31335131898972E-07
19100032,19100034,0.00000000000000E+00
19100032,19100035,1.67560274031222E-05
19100032,19100036,3.88311880924916E-05
19100032,19100037,0.00000000000000E+00
19100032,19100038,0.00000000000000E+00
19100032,19100039,9.95838132499695E-06
19100032,19100040,2.12643489920068E-05
19100032,19100041,0.00000000000000E+00
19100032,19100042,8.72877599458376E-05
19100032,19100043,2.12394797402927E-04
19100032,19100044,2.16742551297659E-04
19100032,19100045,1.35585946138426E-04
19100032,19100046,1.90217665583526E-04
19100032,19100047,2.22089579837162E-04
19100032,19100048,1.55148797573053E-04
19100032,19100049,3.77703082006154E-04
19100032,19100050,1.19594283941656E-03
19100032,19100051,6.42305792810987E-03
19100032,19100052,5.58133843174103E-03
19100032,19100053,5.96005440541687E-03
19100032,19100054,2.44846933499121E-04
19100032,19100055,6.59898073092498E-02
19100032,19100056,7.14492982203081E-02
19100032,19100057,3.37182805721243E-03
19100032,19100058,1.90076707144191E-03
19100032,19100059,1.16421218986279E-03
19100032,19100060,2.04974803390850E-04
19100032,19100061,0.00000000000000E+00
19100032,19100062,1.45021794430114E-03
19100032,19100063,5.22895225288213E-04
19100032,19100064,5.45078383498493E-05
19100032,19100065,1.76686442163769E-04
19100032,19100066,1.74147891132334E-04
19100032,19100067,2.72972110106346E-04
19100032,19100068,1.47672570380366E-04
19100032,19100069,4.48855444348574E-08
19100032,19100070,2.14313347517080E-03
19100032,19100071,2.96043301671859E-04
19100032,19100072,1.33445700709895E-03
19100032,19100073,1.82252460318793E-03
19100032,19100074,2.37849349517115E-05
19100032,19100075,3.29730735490089E-07
19100032,19100076,0.00000000000000E+00
19100032,19100077,1.85997605662146E-05
19100032,19100078,9.67357243986063E-09
19100032,19100079,0.00000000000000E+00
19100032,19100080,0.00000000000000E+00
19100032,19100081,4.28492428253348E-05
19100032,19100082,3.53793375968841E-10
19100032,19100083,0.00000000000000E+00
19100032,19100084,0.00000000000000E+00
19100032,19100085,0.00000000000000E+00
19100032,19100086,0.00000000000000E+00
19100032,19100087,0.00000000000000E+00
19100032,19100088,0.00000000000000E+00
19100032,19100089,0.00000000000000E+00
19100032,19100090,0.00000000000000E+00
19100032,19100091,0.00000000000000E+00
19100032,19100092,0.00000000000000E+00
19100032,19100093,0.00000000000000E+00
19100032,19100094,0.00000000000000E+00
19100032,19100095,0.00000000000000E+00
19100032,19100096,0.00000000000000E+00
19100032,19100097,0.00000000000000E+00
19100032,19100098,0.00000000000000E+00
19100032,19100099,0.00000000000000E+00
19100032,19100100,0.00000000000000E+00
19100032,19100101,3.55269770680763E-04
19100032,19100102,1.02347043690919E-03
19100032,19100103,2.22566496708997E-03
19100032,19100104,6.31470522466971E-02
19100032,19100105,6.36625570273598E-02
19100032,19100106,1.29280840391327E-03
19100032,19100107,6.23197785258341E-02
19100032,19100108,0.00000000000000E+00
19100032,19100109,0.00000000000000E+00
19100032,19100110,2.72216671185072E-04
19100032,19100111,6.45855509821496E-07
19100032,19100112,2.02165433821087E-03
19100032,19100113,6.31734555213737E-02
19100032,19100114,0.00000000000000E+00
19100032,19100115,5.53371177883168E-03
19100032,19100116,0.00000000000000E+00
19100033,19100001,2.48062719899922E-04
19100033,19100002,5.58820640781360E-04
19100033,19100003,4.80663920692177E-04
19100033,19100004,5.51139615675222E-04
19100033,19100005,2.28834921406655E-04
19100033,19100006,1.94884106481090E-04
19100033,19100007,1.46696723682117E-04
19100033,19100008,9.43618631067361E-05
19100033,19100009,5.89780507042927E-04
19100033,19100010,5.70227914189168E-04
19100033,19100011,3.48693331789689E-07
19100033,19100012,6.57306060881872E-04
19100033,19100013,3.00769607107779E-02
19100033,19100014,1.38129524732344E-05
19100033,19100015,1.00432788734488E-04
19100033,19100016,4.04977715130930E-05
19100033,19100017,3.87112172705147E-05
19100033,19100018,2.99142549979970E-02
19100033,19100019,2.77591310711799E-05
19100033,19100020,9.77369017064006E-05
19100033,19100021,3.72798430364623E-04
19100033,19100022,5.76310518339888E-04
19100033,19100023,4.82990628107148E-04
19100033,19100024,3.02747063805107E-02
19100033,19100025,7.51115326017855E-04
19100033,19100026,7.20741465059535E-04
19100033,19100027,3.83444266750155E-04
19100033,19100028,5.01656782091150E-04
19100033,19100029,6.20498377521971E-04
19100033,19100030,5.56227734870342E-04
19100033,19100031,4.98283521572849E-04
19100033,19100032,7.08708199997284E-04
19100033,19100033,1.38905790264345E-01
19100033,19100034,2.98464786898129E-02
19100033,19100035,2.98531873020161E-02
19100033,19100036,2.98615500578748E-02
19100033,19100037,2.98463992183459E-02
19100033,19100038,2.98464075709520E-02
19100033,19100039,2.98503118192410E-02
19100033,19100040,2.98547423605572E-02
19100033,19100041,2.98464159295502E-02
19100033,19100042,3.03327668181055E-02
19100033,19100043,3.04142383789058E-02
19100033,19100044,3.08971340044826E-02
19100033,19100045,3.05980146455000E-02
19100033,19100046,3.08979531766765E-02
19100033,19100047,1.24546173484126E-03
19100033,19100048,8.59098322986007E-04
19100033,19100049,1.21149243513477E-03
19100033,19100050,4.65126028443832E-04
19100033,19100051,2.09370095458479E-03
19100033,19100052,1.81088827903979E-03
19100033,19100053,1.97651167144107E-03
19100033,19100054,3.02734367340757E-04
19100033,19100055,1.46292856837767E-03
19100033,19100056,2.71388149470307E-03
19100033,19100057,1.40096164174480E-03
19100033,19100058,1.66694517130908E-03
19100033,19100059,1.00774019498577E-03
19100033,19100060,1.14079699134076E-03
19100033,19100061,7.28578944928781E-04
19100033,19100062,1.24690884882385E-03
19100033,19100063,7.18521406680497E-04
19100033,19100064,5.90380695690538E-04
19100033,19100065,4.69532704678285E-04
19100033,19100066,4.63061915225321E-04
19100033,19100067,7.14965739854333E-04
19100033,19100068,3.95928740146991E-04
19100033,19100069,8.21823368408721E-04
19100033,19100070,4.18308049080998E-04
19100033,19100071,7.73673294391614E-04
19100033,19100072,1.25010324197893E-03
19100033,19100073,1.57981907690421E-03
19100033,19100074,1.86724539003287E-04
19100033,19100075,2.98664838377177E-02
19100033,19100076,2.98464743033009E-02
19100033,19100077,1.25685619990135E-04
19100033,19100078,2.98656521172802E-02
19100033,19100079,2.98465283027299E-02
19100033,19100080,2.98464805426642E-02
19100033,19100081,2.99748336501871E-02
19100033,19100082,2.98656713227883E-02
19100033,19100083,3.06107602733936E-04
19100033,19100084,3.42988466298335E-05
19100033,19100085,4.11177144011418E-04
19100033,19100086,4.82765478186690E-04
19100033,19100087,7.44140154582073E-05
19100033,19100088,2.98465272371559E-02
19100033,19100089,9.08535715071723E-05
19100033,19100090,6.40578793594663E-05
19100033,19100091,9.31979308360362E-05
19100033,19100092,8.64484555798538E-05
19100033,19100093,1.01006213051981E-04
19100033,19100094,9.12938928643452E-05
19100033,19100095,3.61730223344685E-04
19100033,19100096,9.16542311899054E-05
19100033,19100097,8.04196458436554E-05
